title,address,type,educational,workExperience,workTag,salary,salaryMonth,companyTags,hrWork,hrName,pratice,companyTitle,companyAvatar,companyNature,companyStatus,companyPeople,detailUrl,companyUrl,dist
linux高级开发工程师,杭州,c,本科,经验不限,"[""C"", ""Linux\u5f00\u53d1/\u90e8\u7f72\u7ecf\u9a8c"", ""Python""]","[13000, 25000]",14薪,"[""\u591c\u73ed\u8865\u52a9\uff0c\u6cd5\u5b9a\u8282\u5047\u65e5\u4e09\u85aa\uff0c\u4f4f\u623f\u8865\u8d34\uff0c\u8282\u5047\u65e5\u52a0\u73ed\u8d39\uff0c\u610f\u5916\u9669\uff0c\u8282\u65e5\u798f\u5229\uff0c\u7ee9\u6548\u5956\u91d1\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u4fdd\u5e95\u5de5\u8d44\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u5e74\u7ec8\u5956\uff0c\u514d\u8d39\u73ed\u8f66\uff0c\u751f\u65e5\u798f\u5229\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u5458\u5de5\u65c5\u6e38""]",系统开发工程师,朱先生系统开发工程师,0,华为云计算,"https://img.bosszhipin.com/beijin/upload/admin/20241009/7a57a5a743894a0e61db0c9f94e55da3789b92c168491f5575a8c6cfd5eed090fc41aa91be88d106.png.webp?x-oss-process=image/resize,w_100,limit_0",计算机服务,不需要融资,"[0, 10000]",https://www.zhipin.com/job_detail/0fdd33b262c15be91XJ73t-6GFJV.html?lid=1yzTQ8LodZI.search.95&securityId=bhPmBkmspanRT-01jPN5N6MnAE7obKNYJVn-K936GyydmGxfe-_YqT6pJ7NQIWpx4QGRN9CDwR0bn-TOyzy5xvxgvv8LSGPluSoRtkqqcKJKs6s326c~&sessionId=,https://www.zhipin.com/gongsi/08fbb99a8f9314e21nF73Nq9E1E~.html,滨江区
中级c++程序,成都,c,大专,1-3年,"[""C++"", ""Lua"", ""\u6e38\u620f\u5f00\u53d1""]","[10000, 15000]",0薪,"[""\u5b9a\u671f\u4f53\u68c0\uff0c\u4e0d\u5b9a\u671f\u56e2\u5efa\uff0c\u516c\u53f8\u805a\u9910\uff0c\u751f\u65e5\u4f1a\u798f\u5229\uff0c\u5305\u5403\uff0c\u8d85\u957f\u5e74\u5047\uff0c\u5305\u4e09\u9910\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5c0f\u7ec4\u805a\u9910\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5168\u52e4\u5956\uff0c\u8865\u5145\u5546\u4e1a\u9669\uff0c\u6bcf\u5468\u4e0b\u5348\u8336\uff0c\u751f\u65e5\u798f\u5229\uff0c\u8d85\u957f\u6625\u8282\u5047\uff0c\u9879\u76ee\u805a\u9910\uff0c\u57f9\u8bad\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u90e8\u95e8\u805a\u9910\uff0c\u96f6\u98df\u4e0b\u5348\u8336""]",Hr,唐先生Hr,0,聚乐无界,"https://img.bosszhipin.com/beijin/upload/com/logo/20200326/3602dd284ebb0f7bd2242f489da3933ba8004d8174c53451c9c4c10175dc80f4.jpg?x-oss-process=image/resize,w_100,limit_0",游戏,B轮,"[100, 499]",https://www.zhipin.com/job_detail/64ff80e0f055a7ff0Hd-2N-5FFA~.html?lid=1yzTQ8LodZI.search.96&securityId=Mo642UUYfa-xj-T1KaSvhLrWtPfaPRRLNh-7O8tc7T8GGF5WT97jbcHEp5WdlWH436FBKk7KPgF878cMe4xSj0kHbQaShLlqX00r0vdilcO7IM8V&sessionId=,https://www.zhipin.com/gongsi/026be675ea4e4e170HJ72N69EQ~~.html,武侯区
C++开发工程师,广州,c,本科,3-5年,"[""C++"", ""MFC"", ""QT"", ""Python"", ""Fortran"", ""CAD"", ""CAE""]","[15000, 25000]",0薪,"[""\u4ea4\u901a\u8865\u52a9\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u9910\u8865\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u5168\u52e4\u5956\uff0c\u5e74\u7ec8\u5956\uff0c\u5458\u5de5\u65c5\u6e38""]",总经理,曾先生总经理,0,广州思茂信息科技,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20190219/e7446a9219e91fc9056f7e1daea65f04cfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[20, 99]",https://www.zhipin.com/job_detail/e913b6a89a36487f3nV_0ti-GFo~.html?lid=1yzTQ8LodZI.search.97&securityId=WrmYUrZdU39HB-V1m-R-_ZFxXvrJ6YGhZ1hp6ikgAP_NtVc9RjG0J8cir5jIqsXntReLsiju4vfwT86rEYSBiRKG2j09IvsUhvC0IVeSI59xNZA~&sessionId=,https://www.zhipin.com/gongsi/94185e67c5f44ee31XN50tm7.html,天河区
高级c++开发,杭州,c,硕士,在校/应届,"[""\u7ade\u8d5b\u83b7\u5956\u7ecf\u5386"", ""GPU\u5f00\u53d1"", ""\u5206\u5e03\u5f0f\u7cfb\u7edf\u5f00\u53d1""]","[40000, 65000]",16薪,"[""\u8282\u65e5\u798f\u5229\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u4e94\u9669\u4e00\u91d1""]",行政运营部主管,朱女士行政运营部主管,0,亦赋量化,"https://img.bosszhipin.com/beijin/upload/com/logo/20230720/7b5b554d84f9729cb07ee0e0be2b80d15b1f551bdc739c791946c6318bc9e91bc262b9e315e57219.jpg?x-oss-process=image/resize,w_100,limit_0",基金,不需要融资,"[0, 20]",https://www.zhipin.com/job_detail/a599c885f24c9ba51X1y2dq0GVNS.html?lid=1yzTQ8LodZI.search.98&securityId=DFg9ada1cDXPb-j1i-InkTntEiEp7ByVVKZUXIlulUVb4UmfOVyfLq6hYEaRYNskdWKs6-HMdwvGt5jy6CN2kG0kjb7_2VguED9qlDY6wGzuX_BVsUg~&sessionId=,https://www.zhipin.com/gongsi/3dd7446033fe1b341XB439q8ElQ~.html,萧山区
R o s开发工程师,无锡,c,本科,经验不限,"[""C++"", ""C"", ""ROS""]","[18000, 30000]",0薪,"[""\u6709\u65e0\u7ebf\u7f51\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u7ee9\u6548\u5956\u91d1\uff0c\u4e94\u9669\u4e00\u91d1""]",资深招聘,常女士资深招聘,0,无锡优奇智能,"https://img.bosszhipin.com/beijin/upload/com/logo/20220916/7b5b554d84f9729c6ec309c617d402db07e8e8dfa267e2e10c430144ace6c22680f763efe53166f5.jpg?x-oss-process=image/resize,w_100,limit_0",自动化设备,不需要融资,"[100, 499]",https://www.zhipin.com/job_detail/bfcc00778b5f732f1Hx-2N-8EVVY.html?lid=1yzTQ8LodZI.search.99&securityId=P5PNtGuxhhYjH-v1JpFzmn41OR3DqLmjIyEudMLM_jM-my2yX3OfF3Ty6huYlqZdZQFmcmcHqzcZ_CTvKrfI1T_SMicqDlqISIMYFo2Y6bbkY2JwFQ~~&sessionId=,https://www.zhipin.com/gongsi/ea151f16b90867a01Xd63di7GFY~.html,滨湖区
高级c/c++开发工程师,济南,c,本科,1-3年,"[""C++"", ""C"", ""QT"", ""\u5d4c\u5165\u5f0f\u8f6f\u4ef6\u7ecf\u9a8c"", ""STM32"", ""\u4e32\u53e3\u901a\u4fe1"", ""Linux""]","[7000, 12000]",0薪,无,CEO,郑先生CEO,0,信迈医疗科技,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",医疗器械,未融资,"[0, 20]",https://www.zhipin.com/job_detail/e933c59bb769a0dd1HB52N-8EFdS.html?lid=1yzTQ8LodZI.search.100&securityId=Hj853jXlU8Fpd-u16PqygWf7vcJ8IKMyTaQNGn4Wc7Q3n10lL6qCCIDDejktHLWS7hZPFnWLV41674VWgzoj6HVlvdPxFgUoYZqbDHlehOouGjBo9w~~&sessionId=,https://www.zhipin.com/gongsi/aac757f61a2621fe0nB52Ni5EQ~~.html,历城区
C++三维开发工程师,西安,c,大专,1-3年,"[""\u591a\u7ebf\u7a0b"", ""OpenGL"", ""STL"", ""\u56fe\u5f62\u56fe\u50cf\u5904\u7406"", ""\u591a\u8fdb\u7a0b"", ""Windows"", """", """"]","[12000, 24000]",13薪,无,C ++软件开发,王女士C ++软件开发,0,众智,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[500, 999]",https://www.zhipin.com/job_detail/e92b6ff5f816574b1nZ50t-4ElpV.html?lid=1yzTQ8LodZI.search.101&securityId=t4yhebiM55Sg--O1wNRnfzQkuBlMXz6gYDFpX_ZRo-vbUeL_bB8_SShTqoenot0abUgNn9Gdhf_nbHc0cd4Jy8-sZvFHAVHvdH6KLZl7ij2oIwYF9-I~&sessionId=,https://www.zhipin.com/gongsi/eca99f9c3949f9a41HF_29-1EA~~.html,
C++高级桌面应用开发工程师,上海,c,本科,3-5年,"[""C++"", ""QT"", ""OpenGL"", ""Vulkan"", ""Metal""]","[30000, 55000]",0薪,"[""\u5168\u52e4\u5956\uff0c\u5de5\u9f84\u5956\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5e74\u7ec8\u5956\uff0c\u7ee9\u6548\u5956\u91d1\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u751f\u65e5\u798f\u5229""]",人事HRM,刘先生人事HRM,0,上海影擎星图科技,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20241022/7bf6f160950405e92b6a749c95437892f71a9112d18d104829c965fc5d4ad04fe7631b0964cc4010.png.webp?x-oss-process=image/resize,w_100,limit_0",互联网,未融资,"[20, 99]",https://www.zhipin.com/job_detail/b424f06a00ec07951H192ti4E1pR.html?lid=1yzTQ8LodZI.search.102&securityId=INApKHDrMmbmc-v1rcq-ayjO77vcg4PWt2ex6CZn963zKSm5lZdJdiPuoQJQGf9g6iCh2GVtNo7ylouARdS77GfanzDg9HPoHCQruS5fbZWOESLDA6Q~&sessionId=,https://www.zhipin.com/gongsi/bdbf47170c7245621Hx62tu_E1I~.html,浦东新区
EMS高级软件工程师,珠海,c,硕士,3-5年,"[""Java"", ""C++"", ""PostgreSQL"", ""\u5d4c\u5165\u5f0f\u8f6f\u4ef6\u7ecf\u9a8c"", ""MySQL"", ""Lua"", """", """", """"]","[30000, 50000]",13薪,"[""\u4e94\u9669\u4e00\u91d1\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5e74\u7ec8\u5956\uff0c\u9910\u8865""]",HR,冯先生HR,0,珠海市贡峰智能科技,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",自动化设备,未融资,"[20, 99]",https://www.zhipin.com/job_detail/befa79ef32a0e9931Hx82Nm8ElVQ.html?lid=1yzTQ8LodZI.search.103&securityId=CWrmAjfYcldAy-N1J_WO8RkXnNwYKhMYdGSeaD9FTwvYyuepegVOSZcpOEFgyeVDWZ83dOkyyrWyTMMi5sEpOe32hHEhuvJVx7HQMhGZGw-1jeZrLHDT&sessionId=,https://www.zhipin.com/gongsi/bfa8729fc2e7f27d1XZ_2tS8F1I~.html,香洲区
C/C++/GCC/DPDK/网络驱动研发/TCP/IP,长沙,c,学历不限,3-5年,"[""\u7f16\u8bd1\u5668\u5f00\u53d1\u7ecf\u9a8c"", ""C/C++"", ""C"", ""DPDK"", ""Linux"", """", """", """"]","[17000, 25000]",0薪,"[""\u5e74\u7ec8\u5956\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u9910\u8865\uff0c\u8282\u65e5\u798f\u5229\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u4ea4\u901a\u8865\u52a9""]",hr,黄先生hr,0,智为信息,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20170526/c8584ccb7841a43af9a41c1ec86a2f115c2900a38a989f50883af427069a7496.jpg?x-oss-process=image/resize,w_100,limit_0",信息安全,A轮,"[20, 99]",https://www.zhipin.com/job_detail/6f8afb604676df961nV83d2_F1o~.html?lid=1yzTQ8LodZI.search.104&securityId=3tds5yVjK90f1-p1QMb0_cioT_aX6WqqF-l1QvqiDAHUKD9h5erVriCWOuqpiZyDMHp9xkrrZ4DR-21qG7f0-2dJ-r8E7-K784MfdpIVBGjB434~&sessionId=,https://www.zhipin.com/gongsi/89cd46ae1f4aac170XZy2t6_.html,岳麓区
软件工程师（QT方向）,杭州,c,本科,5-10年,"[""C++"", ""QT"", ""\u6570\u636e\u5e93\u5f00\u53d1\u7ecf\u9a8c"", ""Linux\u5f00\u53d1/\u90e8\u7f72\u7ecf\u9a8c"", """"]","[17000, 24000]",14薪,"[""\u5f39\u6027\u5de5\u4f5c\uff0c\u804c\u79f0\u5b66\u5386\u6d25\u8d34\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u7231\u5fc3\u57fa\u91d1\uff0c\u591c\u73ed\u8865\u52a9\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u5e74\u7ec8\u5956\uff0c\u8282\u65e5\u798f\u5229\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u5168\u52e4\u5956\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u514d\u8d39\u73ed\u8f66\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u9910\u8865\uff0c\u7ee9\u6548\u5956\u91d1\uff0c\u610f\u5916\u9669\uff0c\u5de5\u9f84\u8865\u8d34\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u5b9a\u671f\u4f53\u68c0""]",HRM,殷女士HRM,0,国利信安,"https://img.bosszhipin.com/beijin/upload/com/logo/20210724/d3153e3de2793f117b9d45bc2297a38775a27a2ec16160edd0c328788b849607.jpg?x-oss-process=image/resize,w_100,limit_0",通信/网络设备,未融资,"[100, 499]",https://www.zhipin.com/job_detail/4fd552437ea864191HJ63d2_GFVX.html?lid=1yzTQ8LodZI.search.105&securityId=P6jjJEdRCYJGf-w1hjBvCS0v3YAE4oOyt-Byu1hQLAOTS6n2MqvV7B0-C-Zi7WdtcoF7GMBPHmGf5b9qMmxHbMnkxUJ4S_xcBOpRlld5BdVrq_ltbQ~~&sessionId=,https://www.zhipin.com/gongsi/e884383245b96f1f1nJ939m4Eg~~.html,滨江区
c++研发工程师,北京,c,本科,1-3年,"[""C++"", ""MySQL"", ""\u7f51\u7edc\u7f16\u7a0b"", ""UDP"", ""TCP""]","[13000, 18000]",0薪,"[""\u5e26\u85aa\u5e74\u5047\uff0c\u6709\u65e0\u7ebf\u7f51\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u9910\u8865\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u80a1\u7968\u671f\u6743\uff0c\u5168\u52e4\u5956\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u5e74\u7ec8\u5956\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5b9a\u671f\u4f53\u68c0""]",人力经理,荣女士人力经理,0,金万维,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20180428/6518dd870327889ac6167cfc54e8b2e5cfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,A轮,"[100, 499]",https://www.zhipin.com/job_detail/0c17d4f3423d63431HN70tS0E1dX.html?lid=1yzTQ8LodZI.search.106&securityId=HEZGr1seeKa8s-V1njXjF9B5IbVcLYeABlDZ7Pe7x1_vtGTa-LKpcuMi8mMnuQecEqa1HqX2gi9eAxhYkE-qIBxEsrX_l6DYco2L7Ka8EZinnA~~&sessionId=,https://www.zhipin.com/gongsi/bb7886d3dcf5e1601X19298~.html,丰台区
c++开发工程师,重庆,c,本科,3-5年,"[""C++"", ""QT""]","[8000, 13000]",13薪,"[""\u8282\u65e5\u798f\u5229\uff0c\u5e74\u7ec8\u5956\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u9ad8\u6e29\u8865\u8d34\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u514d\u8d39\u5de5\u88c5\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u516c\u53f8\u56e2\u5efa""]",hr,刘女士hr,0,贝奥新视野,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20190412/ccddd1d0f109170e648fec46e26b6bb238c8513207718faa00517e084c8f950c_s.jpg?x-oss-process=image/resize,w_100,limit_0",仪器仪表,B轮,"[100, 499]",https://www.zhipin.com/job_detail/de3629d114c023e11HV90t-8FVpW.html?lid=1yzTQ8LodZI.search.107&securityId=UdLsO7W0GSuWK-S1zE4Je2spssPdkvv0RFKFXIohuQX_WHsSWL31GIvhPTPU5ANW3Qtf6lHl1DGCT2NkTxgxix75cFdM7eJBwoey2qyhr_4B0nmJrg~~&sessionId=,https://www.zhipin.com/gongsi/9e0546946b661e191HF90ty1EQ~~.html,九龙坡区
有限元综合仿真工程师,北京,c,硕士,3-5年,"[""\u6709\u9650\u5143\uff0c\u7ed3\u6784\u8ba1\u7b97\u529b\u5b66""]","[15000, 16000]",13薪,"[""\u4e94\u9669\u4e00\u91d1\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u9910\u8865\uff0c\u5e74\u7ec8\u5956\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u80a1\u7968\u671f\u6743\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u8282\u65e5\u798f\u5229\uff0c\u4ea4\u901a\u8865\u52a9""]",销售总监,尹先生销售总监,0,创遥科技,"https://img.bosszhipin.com/beijin/upload/com/logo/20201228/13c541581db9c2a25f6fe3b4974459f6b1ee39f8e89ac3f1f973a82083f35e65.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[0, 20]",https://www.zhipin.com/job_detail/9ff2cabe7e0d693a1HRz2N-1F1pY.html?lid=1yzTQ8LodZI.search.108&securityId=cL5vTM8QKajza-o15-LFifR5zJV4hgtWxkm-a2-gCCFe2XjQwFq6fqLtZjifXDJLd5BWCX4BJjhMHwIuD8gUMUFabsGm1f1YVeDt5-hDW-iMrbHLBg~~&sessionId=,https://www.zhipin.com/gongsi/b394ef69be58c44f3nV93N20Fw~~.html,
C++地图数据编译工程师,北京,c,本科,5-10年,"[""C++"", ""Linux"", ""SQLite"", ""\u9ad8\u7ea7\u8f6f\u4ef6\u5de5\u7a0b\u5e08"", ""\u540e\u7aef\u5f00\u53d1"", ""\u6570\u636e\u7ed3\u6784"", """"]","[20000, 40000]",16薪,"[""\u4e94\u9669\u4e00\u91d1\uff0c\u5e74\u7ec8\u5956\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u8282\u65e5\u798f\u5229\uff0c\u9910\u8865""]",开发工程师,唐先生开发工程师,0,阿波罗智能技术(...,"https://img.bosszhipin.com/beijin/upload/com/logo/20210318/3b51cad0573589fcb5ec1e546a956e93b16fdcb39a0dd0923786097391f2c3a0.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,不需要融资,"[1000, 9999]",https://www.zhipin.com/job_detail/7bd687b050434c631nx90ti5ElVT.html?lid=1yzTQ8LodZI.search.109&securityId=20DB3zdVrW7ka-41b6KQNDjagqemhJlE_Cr7Fv9h2MX-_rPhHaLQutTGz1t_vXur491Xe2pL76LJmDO6b8Tfc56YX6dVHJClY-ryg2CY66HvPUJT6cE~&sessionId=,https://www.zhipin.com/gongsi/928abe42e1deff791nBz2dW7ElU~.html,海淀区
mysql oracle sqlserver sqlite等任意一种,大连,c,学历不限,5-10年,"[""C++"", ""\u8ba1\u7b97\u673a\u76f8\u5173\u4e13\u4e1a"", ""C++\u670d\u52a1\u7aef\u5f00\u53d1\u7ecf\u9a8c"", ""Qt\u9879\u76ee\u5f00\u53d1\u7ecf\u9a8c""]","[20000, 21000]",13薪,"[""\u5de5\u9f84\u5956\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u5e74\u7ec8\u5956\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u8282\u65e5\u798f\u5229\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u9910\u8865\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u751f\u65e5\u798f\u5229\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u5b9a\u671f\u4f53\u68c0""]",招聘者,尹女士招聘者,0,锐视科技,"https://img.bosszhipin.com/beijin/upload/com/logo/20200929/ccfec4869dee2d2674d9260458a330155586e4b251e6f77a605595f501f6dce4.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[20, 99]",https://www.zhipin.com/job_detail/d97ae9d8708eb6f01XBz09W9FlZS.html?lid=1yzTQ8LodZI.search.110&securityId=fwGMpJbiex63c-B1zUM2Cht96-UAOEYaECL8NemYMjNH3hVYuAtAu-Aw64IQFTXOcB5Ryhfk--OhjYCHGpjt5vCjNlvD1K4PbtAxf5VLW14pW1y9Ib6a&sessionId=,https://www.zhipin.com/gongsi/55d71fcba29a15f61nVz2dy7ElM~.html,甘井子区
软件工程师,苏州,c,本科,在校/应届,"[""C++"", ""C"", ""MFC"", ""\u673a\u5668\u89c6\u89c9"", ""\u5de5\u4e1a\u76f8\u673a"", ""\u7f3a\u9677\u68c0\u6d4b""]","[9000, 14000]",14薪,无,人事,蒋女士人事,0,立创致恒,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",电子/硬件开发,A轮,"[20, 99]",https://www.zhipin.com/job_detail/71e55906d81834a21Hxz39y_F1RY.html?lid=1yzTQ8LodZI.search.111&securityId=2so1GfRiAWqtg-N1ZSAfcq5qNBWjNA748CyLx4L5A2NISgpGICrLlsgMkYmJbhFl05mi7fwxPNF3BVxFs_l1USr5GRTp1rsKVv3RVHZ98eGNOgYOJg~~&sessionId=,https://www.zhipin.com/gongsi/d0075f350b5afc050nx-3d-9Fg~~.html,
飞行模拟器研发工程师（C++）,北京,c,本科,3-5年,"[""C++"", ""QT"", ""UML"", ""Visual Studio""]","[20000, 30000]",0薪,"[""\u5e74\u7ec8\u5956\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u7ee9\u6548\u5956\u91d1\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u514d\u8d39\u5de5\u88c5\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u4f01\u4e1a\u5e74\u91d1\uff0c\u9910\u8865""]",人事行政助理,常女士人事行政助理,0,北京富迪广通,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20210715/e2161059bf85aeaa9a774c9671bb30688c75e3fbd3ee616a13b3485f7b1ab440.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[20, 99]",https://www.zhipin.com/job_detail/4dcabf182f1346311H1929u-GFFS.html?lid=1yzTQ8LodZI.search.112&securityId=qYNIfW6W3hKhk-C1fSsboiliOniqBCEx-PAtwUYQ9Q4E31A0U6MvZEXCwpkdZYxR9ZTQU6_bZj1w4iRpnefkBiHl_Jr7as6loAG889lAEvUNhZ_Xpg~~&sessionId=,https://www.zhipin.com/gongsi/82dab2cc52837ca11Xd_0ti8Ew~~.html,丰台区
软件工程师,成都,c,本科,1-3年,"[""C\u8bed\u8a00"", ""\u8ba1\u7b97\u673a\u76f8\u5173\u4e13\u4e1a"", ""\u5d4c\u5165\u5f0f\u5f00\u53d1\u7ecf\u9a8c"", ""C\u8bed\u8a00\u5f00\u53d1\u7ecf\u9a8c""]","[15000, 20000]",14薪,"[""\u5e26\u85aa\u5e74\u5047\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u8282\u65e5\u798f\u5229\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u5e74\u7ec8\u5956\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u514d\u8d39\u73ed\u8f66\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u9910\u8865\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u5458\u5de5\u65c5\u6e38""]",招聘专员,陶女士招聘专员,0,新华三技术有限公司,"https://img.bosszhipin.com/beijin/mcs/banner/64b52e58892b20959203719a7cdb1394cfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,不需要融资,"[0, 10000]",https://www.zhipin.com/job_detail/875f8147ca7234701Xx62N61EVVQ.html?lid=1yzTQ8LodZI.search.113&securityId=xbNrMlRfuU5ik-71uVEtZNYIfY4PFW0Ni0EIKsAGYfcjgASIayDPXSxaGonznsMYkr_vjqHrl_f-aERi3EF0ztjfm1Y8Y88cQEpaRhRQLSVdisLR&sessionId=,https://www.zhipin.com/gongsi/a3cf0a499b7d26f30nZ73N65.html,双流区
AI编译器工程师,上海,c,硕士,3-5年,"[""C++"", ""\u7f16\u8bd1\u5668\u5f00\u53d1\u7ecf\u9a8c"", ""\u5f02\u6784\u7f16\u7a0b"", ""LLVM/GCC"", """"]","[30000, 60000]",0薪,"[""\u5e26\u85aa\u5e74\u5047\uff0c\u4e94\u9669\u4e00\u91d1""]",hr,孔先生hr,0,芯至科技,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",电子/半导体/集成电路,天使轮,"[20, 99]",https://www.zhipin.com/job_detail/46dd9458ff00b8f21HN72d-9FFZT.html?lid=1yzTQ8LodZI.search.114&securityId=2x6gABFlZNxda-U10Z3fRcAov4aBQyPNI2F1b9iFTRGlGlLPezkLhFsQ9myJowb9fRR6ge8CY0w1wNrZoeBdqR2K7xUQuQNz26KFGFzHHUVt6t6ByRmO&sessionId=,https://www.zhipin.com/gongsi/dba348be5d1d0a751HZ62tm7Elo~.html,浦东新区
